code_geo,code_commune,libelle_commune,annee,inscrits,abstentions,votants,exprimes,pct_abstention,nom_cand1,nom_cand2,nom_cand3,nom_cand4,nom_cand5,pct_cand1,pct_cand2,pct_cand3,pct_cand4,pct_cand5,bloc_cand1,bloc_cand2,bloc_cand3,bloc_cand4,bloc_cand5,pct_CENTRE,pct_DIVERS,pct_DROITE,pct_GAUCHE,bloc_vainqueur,taux_chomage,nb_chomeurs,nb_actifs,population_mun,population_tot,taux_delinquance,nb_faits_total,nb_indicateurs,bloc_vainqueur_encoded
59585,00585,Templemars,2017,2677,506,2171,2118,18.9,MACRON,LE PEN,FILLON,MÉLENCHON,HAMON,26.63,24.5,17.28,16.81,7.41,CENTRE,DROITE,DROITE,GAUCHE,GAUCHE,26.63,1.84,46.03,25.5,DROITE,8.16,121.27321,1486.62379,3356,3382,47.08,158.0,9.0,2
59586,00586,Templeuve-en-Pévèle,2017,4977,856,4121,4014,17.2,MACRON,LE PEN,FILLON,MÉLENCHON,DUPONT-AIGNAN,25.19,22.52,21.38,16.82,6.2,CENTRE,DROITE,DROITE,GAUCHE,DROITE,25.19,1.22,50.1,23.49,DROITE,8.53,239.75549,2810.0194,5930,5996,28.84,171.0,9.0,2
59587,00587,Terdeghem,2017,463,70,393,384,15.12,FILLON,LE PEN,MACRON,MÉLENCHON,DUPONT-AIGNAN,26.82,25.52,20.83,10.42,6.25,DROITE,DROITE,CENTRE,GAUCHE,DROITE,20.83,2.6,58.59,17.97,DROITE,14.58,36.05263,247.21805,548,562,0.0,0.0,6.0,2
59588,00588,Téteghem-Coudekerque-Village,2017,6830,1180,5650,5529,17.28,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,24.54,24.15,22.81,14.87,6.26,DROITE,DROITE,CENTRE,GAUCHE,DROITE,22.81,1.57,54.95,20.67,DROITE,13.66,517.68309,3788.84191,8113,8360,22.93,186.0,11.0,2
59589,00589,Thiant,2017,2017,415,1602,1562,20.58,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,40.91,20.49,16.52,9.41,5.44,DROITE,GAUCHE,CENTRE,DROITE,DROITE,16.52,1.79,55.76,25.93,DROITE,17.12,236.4554,1380.89951,2837,2860,13.04,37.0,4.0,2
59590,00590,Thiennes,2017,668,84,584,574,12.57,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,34.32,17.94,14.98,12.89,8.36,DROITE,GAUCHE,DROITE,CENTRE,DROITE,12.89,3.66,57.67,25.78,DROITE,14.29,60.33149,422.32044,910,925,0.0,0.0,6.0,2
59591,00591,Thivencelle,2017,620,144,476,461,23.23,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,48.81,13.45,13.23,10.63,5.64,DROITE,GAUCHE,CENTRE,DROITE,DROITE,13.23,1.95,65.08,19.74,DROITE,33.75,135.95745,402.83688,852,854,29.34,25.0,5.0,2
59592,00592,Thumeries,2017,3055,566,2489,2424,18.53,LE PEN,MACRON,FILLON,MÉLENCHON,HAMON,34.28,21.86,16.09,14.77,5.12,DROITE,CENTRE,DROITE,GAUCHE,GAUCHE,21.86,1.61,55.4,21.12,DROITE,7.75,150.0,1935.0,3915,3945,21.71,85.0,7.0,2
59593,00593,Thun-l'Evêque,2017,553,93,460,450,16.82,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,38.44,16.67,16.22,14.89,7.78,DROITE,CENTRE,DROITE,GAUCHE,DROITE,16.67,1.33,62.44,19.56,DROITE,7.04,24.86737,353.11671,750,761,0.0,0.0,4.0,2
59594,00594,Thun-Saint-Amand,2017,798,149,649,630,18.67,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,31.75,21.43,16.03,15.56,7.14,DROITE,GAUCHE,DROITE,CENTRE,DROITE,15.56,1.11,54.92,28.41,DROITE,19.19,99.51996,518.71898,1131,1143,11.49,13.0,5.0,2
59595,00595,Thun-Saint-Martin,2017,381,46,335,326,12.07,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,31.6,20.55,19.94,14.72,7.36,DROITE,CENTRE,DROITE,GAUCHE,DROITE,20.55,1.84,58.9,18.71,DROITE,11.36,25.11258,220.99073,521,525,0.0,0.0,7.0,2
59596,00596,Tilloy-lez-Marchiennes,2017,434,62,372,361,14.29,MACRON,LE PEN,FILLON,MÉLENCHON,DUPONT-AIGNAN,25.21,23.27,22.99,13.57,7.76,CENTRE,DROITE,DROITE,GAUCHE,DROITE,25.21,1.66,54.02,19.11,DROITE,10.17,30.0,295.0,527,544,0.0,0.0,9.0,2
59597,00597,Tilloy-lez-Cambrai,2017,479,49,430,415,10.23,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,25.54,24.34,22.41,14.22,7.47,DROITE,DROITE,CENTRE,GAUCHE,DROITE,22.41,0.72,57.35,19.52,DROITE,11.86,32.63987,275.10748,569,591,0.0,0.0,5.0,2
59598,00598,Toufflers,2017,3343,606,2737,2676,18.13,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,28.77,22.5,19.17,16.41,5.94,DROITE,CENTRE,DROITE,GAUCHE,DROITE,22.5,1.57,53.89,22.05,DROITE,11.99,211.43691,1763.51815,3923,3944,45.88,180.0,10.0,2
59599,00599,Tourcoing,2017,63076,21372,41704,40676,33.88,MÉLENCHON,LE PEN,MACRON,FILLON,HAMON,27.95,25.08,19.4,13.06,6.68,GAUCHE,DROITE,CENTRE,DROITE,GAUCHE,19.4,2.15,41.88,36.56,DROITE,23.84,10553.74776,44261.40619,97476,98170,58.14,5667.0,15.0,2
59600,00600,Tourmignies,2017,630,42,588,577,6.67,MACRON,FILLON,LE PEN,MÉLENCHON,HAMON,28.77,28.77,18.54,11.27,5.72,CENTRE,DROITE,DROITE,GAUCHE,GAUCHE,28.77,1.56,52.17,17.5,DROITE,5.44,26.64223,490.12658,891,907,0.0,0.0,6.0,2
59601,00601,Trélon,2017,1909,533,1376,1334,27.92,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,43.55,17.99,15.14,12.07,3.9,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.14,2.32,59.52,23.01,DROITE,16.89,196.6446,1164.34305,2915,2988,13.72,40.0,7.0,2
59602,00602,Tressin,2017,1117,174,943,922,15.58,FILLON,MACRON,MÉLENCHON,LE PEN,HAMON,29.72,28.42,15.18,13.67,5.31,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,28.42,1.74,48.16,21.69,DROITE,6.77,45.0,665.0,1407,1440,20.61,29.0,7.0,2
59603,00603,Trith-Saint-Léger,2017,4947,1202,3745,3669,24.3,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,41.84,27.61,12.7,6.57,3.6,DROITE,GAUCHE,CENTRE,DROITE,DROITE,12.7,1.42,52.0,33.88,DROITE,19.86,550.0,2770.0,6261,6351,33.38,209.0,11.0,2
59604,00604,Troisvilles,2017,562,104,458,449,18.51,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,38.75,19.15,16.7,14.48,5.79,DROITE,GAUCHE,CENTRE,DROITE,DROITE,16.7,0.67,59.02,23.61,DROITE,18.98,75.16533,395.94057,836,845,0.0,0.0,6.0,2
59605,00605,Uxem,2017,1049,117,932,898,11.15,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,27.62,23.83,16.93,15.81,8.13,DROITE,CENTRE,DROITE,GAUCHE,DROITE,23.83,2.12,52.67,21.38,DROITE,9.86,70.0,710.0,1411,1434,0.0,0.0,5.0,2
59606,00606,Valenciennes,2017,25838,7121,18717,18340,27.56,LE PEN,MACRON,FILLON,MÉLENCHON,HAMON,23.53,22.33,21.0,20.63,5.24,DROITE,CENTRE,DROITE,GAUCHE,GAUCHE,22.33,1.7,48.57,27.4,DROITE,21.86,4247.94513,19433.50762,43680,44509,82.81,3617.0,15.0,2
59607,00607,Vendegies-au-Bois,2017,377,68,309,298,18.04,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,31.54,19.13,18.12,16.11,6.71,DROITE,DROITE,GAUCHE,CENTRE,DROITE,16.11,1.01,57.38,25.5,DROITE,3.62,10.21091,281.82971,492,504,0.0,0.0,7.0,2
59608,00608,Vendegies-sur-Ecaillon,2017,845,101,744,725,11.95,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,30.07,21.93,19.86,15.72,6.76,DROITE,CENTRE,DROITE,GAUCHE,DROITE,21.93,1.24,56.69,20.14,DROITE,8.63,49.45071,573.33003,1075,1094,0.0,0.0,4.0,2
59609,00609,Vendeville,2017,1396,250,1146,1129,17.91,MACRON,FILLON,LE PEN,MÉLENCHON,HAMON,26.84,25.07,21.17,14.61,5.49,CENTRE,DROITE,DROITE,GAUCHE,GAUCHE,26.84,1.95,50.13,21.08,DROITE,6.67,56.49306,847.39583,1627,1650,52.86,86.0,6.0,2
59610,00610,Verchain-Maugré,2017,761,101,660,640,13.27,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,30.47,20.31,17.97,15.78,7.03,DROITE,CENTRE,DROITE,GAUCHE,DROITE,20.31,1.72,55.47,22.5,DROITE,13.86,64.29924,463.87311,970,978,0.0,0.0,7.0,2
59611,00611,Verlinghem,2017,1934,199,1735,1698,10.29,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,39.1,23.32,14.72,10.54,5.24,DROITE,CENTRE,DROITE,GAUCHE,DROITE,23.32,1.77,59.07,15.84,DROITE,6.14,69.15152,1126.18182,2445,2501,31.08,76.0,7.0,2
59612,00612,Vertain,2017,407,64,343,334,15.72,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,31.44,21.86,19.46,16.17,5.39,DROITE,DROITE,GAUCHE,CENTRE,DROITE,16.17,1.5,58.68,23.65,DROITE,19.23,51.27451,266.62745,523,532,0.0,0.0,6.0,2
59613,00613,Vicq,2017,984,202,782,768,20.53,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,42.58,20.83,14.06,10.55,6.12,DROITE,GAUCHE,CENTRE,DROITE,DROITE,14.06,1.69,59.24,25.0,DROITE,10.08,66.33855,658.26649,1506,1527,23.24,35.0,4.0,2
59614,00614,Viesly,2017,1185,264,921,899,22.28,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,41.71,21.47,13.13,12.57,5.9,DROITE,GAUCHE,DROITE,CENTRE,DROITE,12.57,0.78,60.73,25.92,DROITE,15.02,99.33486,661.33644,1552,1567,4.51,7.0,6.0,2
59615,00615,Vieux-Berquin,2017,1859,290,1569,1540,15.6,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,28.64,24.03,18.7,14.48,6.56,DROITE,DROITE,CENTRE,GAUCHE,DROITE,18.7,2.21,59.22,19.87,DROITE,8.54,105.38496,1234.50951,2512,2553,3.18,8.0,5.0,2
59616,00616,Vieux-Condé,2017,7586,2316,5270,5117,30.53,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,41.39,23.49,12.47,9.44,4.71,DROITE,GAUCHE,CENTRE,DROITE,DROITE,12.47,1.76,55.54,30.23,DROITE,20.25,878.1316,4335.80818,10395,10472,35.31,367.0,11.0,2
59617,00617,Vieux-Mesnil,2017,417,50,367,359,11.99,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,38.16,18.66,16.71,14.48,4.46,DROITE,CENTRE,DROITE,GAUCHE,DROITE,18.66,2.23,59.33,19.78,DROITE,9.33,30.86982,330.8932,637,646,0.0,0.0,9.0,2
59618,00618,Vieux-Reng,2017,517,96,421,414,18.57,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,50.0,17.39,13.04,12.32,3.14,DROITE,DROITE,CENTRE,GAUCHE,DROITE,13.04,1.21,70.53,15.22,DROITE,15.55,64.56204,415.28116,853,867,0.0,0.0,6.0,2
59619,00619,Villereau,2017,753,150,603,595,19.92,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,29.75,22.18,16.81,14.29,6.72,DROITE,CENTRE,DROITE,GAUCHE,DROITE,22.18,1.85,53.28,22.69,DROITE,15.12,74.46793,492.65906,971,989,0.0,0.0,5.0,2
59620,00620,Villers-au-Tertre,2017,471,46,425,405,9.77,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,33.83,20.0,18.77,10.86,5.19,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,18.77,3.21,49.38,28.64,DROITE,12.07,35.0,290.0,619,626,0.0,0.0,6.0,2
59622,00622,Villers-en-Cauchies,2017,912,168,744,731,18.42,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,43.09,15.73,15.6,14.64,5.34,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.6,1.23,63.06,20.11,DROITE,16.91,101.09102,597.73927,1278,1292,7.04,9.0,6.0,2
59623,00623,Villers-Guislain,2017,553,68,485,477,12.3,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,46.75,15.93,11.74,11.74,6.5,DROITE,DROITE,CENTRE,GAUCHE,DROITE,11.74,1.89,69.18,17.19,DROITE,17.91,59.74175,333.55811,694,698,0.0,0.0,6.0,2
59624,00624,Villers-Outréaux,2017,1460,274,1186,1163,18.77,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,37.83,25.02,13.76,10.58,5.42,DROITE,DROITE,CENTRE,GAUCHE,DROITE,13.76,2.67,68.27,15.31,DROITE,20.59,171.87647,834.82856,2091,2116,18.65,39.0,6.0,2
59625,00625,Villers-Plouich,2017,299,45,254,247,15.05,LE PEN,FILLON,MÉLENCHON,MACRON,HAMON,32.79,19.03,16.6,14.17,6.48,DROITE,DROITE,GAUCHE,CENTRE,GAUCHE,14.17,2.83,57.89,25.1,DROITE,13.64,30.82915,226.0804,409,413,0.0,0.0,6.0,2
59626,00626,Villers-Pol,2017,932,131,801,796,14.06,FILLON,LE PEN,MACRON,MÉLENCHON,DUPONT-AIGNAN,27.39,23.74,20.98,15.08,6.03,DROITE,DROITE,CENTRE,GAUCHE,DROITE,20.98,1.26,57.16,20.6,DROITE,11.97,69.12226,577.66458,1260,1279,3.97,5.0,6.0,2
59627,00627,Villers-Sire-Nicole,2017,774,204,570,554,26.36,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,40.97,17.51,14.98,14.62,5.96,DROITE,DROITE,GAUCHE,CENTRE,DROITE,14.62,0.72,64.44,20.22,DROITE,7.06,30.06135,425.86912,980,991,0.0,0.0,3.0,2
59628,00628,Volckerinckhove,2017,428,50,378,370,11.68,LE PEN,FILLON,MACRON,DUPONT-AIGNAN,MÉLENCHON,29.46,23.24,21.35,8.92,8.92,DROITE,DROITE,CENTRE,DROITE,GAUCHE,21.35,3.24,61.62,13.78,DROITE,12.28,36.19176,294.7043,577,583,0.0,0.0,9.0,2
59629,00629,Vred,2017,1046,142,904,889,13.58,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,34.65,21.26,17.1,11.7,7.09,DROITE,CENTRE,GAUCHE,DROITE,DROITE,21.26,1.24,53.43,24.07,DROITE,10.64,74.66413,701.76348,1381,1399,0.0,0.0,4.0,2
59630,00630,Wahagnies,2017,1906,416,1490,1448,21.83,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,29.97,23.07,18.51,13.05,6.56,DROITE,CENTRE,GAUCHE,DROITE,DROITE,23.07,1.04,49.59,26.31,DROITE,13.52,165.0,1220.0,2606,2648,37.61,98.0,8.0,2
59631,00631,Walincourt-Selvigny,2017,1596,404,1192,1170,25.31,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,40.85,16.07,14.96,13.5,7.35,DROITE,DROITE,CENTRE,GAUCHE,DROITE,14.96,1.28,64.27,19.49,DROITE,18.48,170.0,920.0,2135,2164,13.11,28.0,7.0,2
59632,00632,Wallers,2017,4097,912,3185,3096,22.26,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,38.79,17.51,15.73,14.44,5.49,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.73,1.78,58.72,23.77,DROITE,19.41,452.5776,2331.89602,5494,5559,30.58,168.0,9.0,2
59633,00633,Wallers-en-Fagne,2017,192,43,149,146,22.4,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,36.3,17.12,14.38,13.7,4.79,DROITE,DROITE,CENTRE,GAUCHE,DROITE,14.38,5.48,58.22,21.92,DROITE,10.0,14.74403,147.44027,288,292,0.0,0.0,12.0,2
59634,00634,Wallon-Cappel,2017,661,61,600,586,9.23,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,32.08,20.99,19.45,13.99,5.63,DROITE,CENTRE,DROITE,GAUCHE,DROITE,20.99,1.71,57.17,20.14,DROITE,10.39,40.69051,391.64612,825,847,0.0,0.0,5.0,2
59635,00635,Wambaix,2017,276,41,235,230,14.86,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,27.39,21.74,20.0,19.57,6.52,DROITE,CENTRE,DROITE,GAUCHE,DROITE,21.74,0.43,53.91,23.91,DROITE,10.2,16.60798,162.87888,380,383,0.0,0.0,6.0,2
59636,00636,Wambrechies,2017,8047,1576,6471,6290,19.58,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,27.71,24.83,20.27,14.17,5.44,DROITE,CENTRE,DROITE,GAUCHE,DROITE,24.83,1.37,53.42,20.38,DROITE,9.11,467.32666,5129.53915,10539,10626,44.6,470.0,9.0,2
59637,00637,Wandignies-Hamage,2017,917,117,800,782,12.76,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,35.55,23.91,17.14,12.66,5.12,DROITE,CENTRE,GAUCHE,DROITE,DROITE,23.91,1.53,53.32,21.23,DROITE,12.5,74.19355,593.54839,1288,1305,0.0,0.0,4.0,2
59638,00638,Wannehain,2017,862,83,779,762,9.63,LE PEN,MACRON,MÉLENCHON,FILLON,HAMON,25.72,24.8,19.42,18.9,4.99,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,24.8,0.52,49.34,25.33,DROITE,6.25,35.0,560.0,1188,1201,0.0,0.0,4.0,2
59639,00639,Wargnies-le-Grand,2017,788,94,694,675,11.93,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,29.04,23.7,18.96,13.93,9.04,DROITE,CENTRE,DROITE,GAUCHE,DROITE,23.7,1.63,57.04,17.63,DROITE,8.85,49.14414,555.32883,1091,1114,5.5,6.0,6.0,2
59640,00640,Wargnies-le-Petit,2017,559,90,469,463,16.1,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,37.37,18.79,18.57,11.45,7.78,DROITE,DROITE,CENTRE,GAUCHE,DROITE,18.57,1.3,63.93,16.2,DROITE,6.12,23.97043,391.82567,755,764,0.0,0.0,7.0,2
59641,00641,Warhem,2017,1718,323,1395,1356,18.8,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,31.64,20.58,18.44,16.37,5.97,DROITE,DROITE,CENTRE,GAUCHE,DROITE,18.44,1.92,58.19,21.46,DROITE,10.65,115.0,1080.0,2051,2097,2.44,5.0,2.0,2
59642,00642,Warlaing,2017,412,32,380,361,7.77,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,27.42,22.71,18.84,13.57,9.7,DROITE,CENTRE,GAUCHE,DROITE,DROITE,22.71,2.22,50.69,24.38,DROITE,10.71,29.53368,275.64767,570,587,0.0,0.0,7.0,2
59643,00643,Warneton,2017,204,38,166,164,18.63,FILLON,LE PEN,MACRON,MÉLENCHON,DUPONT-AIGNAN,31.71,29.27,14.02,10.37,7.93,DROITE,DROITE,CENTRE,GAUCHE,DROITE,14.02,0.0,68.9,17.07,DROITE,9.09,10.0,110.0,239,241,0.0,0.0,8.0,2
59645,00645,Wasnes-au-Bac,2017,457,63,394,383,13.79,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,39.16,18.8,14.62,14.1,7.57,DROITE,DROITE,GAUCHE,CENTRE,DROITE,14.1,1.04,65.54,19.32,DROITE,20.69,62.10351,300.16694,620,623,0.0,0.0,4.0,2
59646,00646,Wasquehal,2017,15193,3001,12192,11948,19.75,FILLON,MACRON,MÉLENCHON,LE PEN,HAMON,26.78,25.36,17.81,17.43,5.34,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,25.36,1.47,48.84,24.32,DROITE,12.01,1190.62297,9913.82093,20722,20983,66.98,1388.0,13.0,2
59647,00647,Watten,2017,1959,388,1571,1521,19.81,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,43.06,19.59,14.14,9.99,5.33,DROITE,GAUCHE,CENTRE,DROITE,DROITE,14.14,1.64,58.38,25.84,DROITE,16.54,170.0,1028.0,2561,2593,8.2,21.0,4.0,2
59648,00648,Wattignies,2017,9479,2020,7459,7280,21.31,MACRON,MÉLENCHON,LE PEN,FILLON,HAMON,23.38,21.54,21.44,18.93,7.16,CENTRE,GAUCHE,DROITE,DROITE,GAUCHE,23.38,2.03,44.63,29.96,DROITE,16.26,1053.85873,6481.05275,14485,14665,56.61,820.0,12.0,2
59649,00649,Wattignies-la-Victoire,2017,193,30,163,160,15.54,LE PEN,FILLON,MACRON,DUPONT-AIGNAN,MÉLENCHON,30.0,28.13,14.38,10.63,8.75,DROITE,DROITE,CENTRE,DROITE,GAUCHE,14.37,3.12,68.75,13.75,DROITE,17.86,25.3112,141.74274,244,255,0.0,0.0,10.0,2
59650,00650,Wattrelos,2017,28763,7714,21049,20458,26.82,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,33.92,23.28,20.12,9.17,5.47,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,20.12,1.62,47.5,30.76,DROITE,19.82,3730.59195,18823.77902,41341,41570,54.3,2245.0,15.0,2
59651,00651,Wavrechain-sous-Denain,2017,1006,219,787,760,21.77,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,45.13,25.13,13.29,5.92,3.82,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,13.29,2.37,53.95,30.39,DROITE,25.0,180.05496,720.19292,1654,1664,13.91,23.0,5.0,2
59652,00652,Wavrechain-sous-Faulx,2017,280,38,242,240,13.57,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,42.92,18.33,15.42,12.5,6.67,DROITE,GAUCHE,DROITE,CENTRE,DROITE,12.5,0.83,65.0,21.67,DROITE,8.33,13.98496,167.81955,372,374,0.0,0.0,7.0,2
59653,00653,Wavrin,2017,5974,1174,4800,4669,19.65,LE PEN,MACRON,MÉLENCHON,FILLON,HAMON,29.66,21.27,18.89,14.41,6.53,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,21.27,2.01,49.5,27.22,DROITE,13.03,498.99759,3830.79603,7628,7703,31.07,237.0,13.0,2
59654,00654,Waziers,2017,4867,1286,3581,3476,26.42,MÉLENCHON,LE PEN,MACRON,FILLON,HAMON,38.09,35.16,11.51,5.18,3.51,GAUCHE,DROITE,CENTRE,DROITE,GAUCHE,11.51,1.64,43.21,43.64,GAUCHE,28.1,800.84232,2850.18794,7477,7528,39.32,294.0,10.0,0
59655,00655,Wemaers-Cappel,2017,180,32,148,144,17.78,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,37.5,22.92,16.67,13.19,2.78,DROITE,DROITE,CENTRE,GAUCHE,DROITE,16.67,2.78,63.19,17.36,DROITE,4.17,5.0,120.0,252,256,0.0,0.0,6.0,2
59656,00656,Wervicq-Sud,2017,3433,703,2730,2674,20.48,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,25.84,24.64,19.75,16.9,5.39,DROITE,DROITE,CENTRE,GAUCHE,DROITE,19.75,1.61,55.87,22.77,DROITE,16.11,400.17285,2484.69428,5412,5461,27.9,151.0,10.0,2
59657,00657,West-Cappel,2017,467,49,418,411,10.49,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,34.06,19.95,19.22,13.63,5.35,DROITE,DROITE,CENTRE,GAUCHE,DROITE,19.22,3.16,59.37,18.25,DROITE,12.12,38.59873,318.43949,606,613,0.0,0.0,9.0,2
59658,00658,Wicres,2017,327,27,300,293,8.26,FILLON,LE PEN,MACRON,MÉLENCHON,DUPONT-AIGNAN,28.33,23.55,21.16,13.65,5.8,DROITE,DROITE,CENTRE,GAUCHE,DROITE,21.16,2.39,57.68,18.77,DROITE,11.54,27.29885,236.59004,475,482,0.0,0.0,8.0,2
59659,00659,Wignehies,2017,2063,518,1545,1503,25.11,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,43.51,16.7,15.3,11.84,5.26,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.3,0.6,60.61,23.49,DROITE,30.5,341.97379,1121.20284,2935,2969,24.53,72.0,6.0,2
59660,00660,Willems,2017,2288,355,1933,1885,15.52,FILLON,LE PEN,MACRON,MÉLENCHON,HAMON,24.99,23.45,21.38,15.76,6.21,DROITE,DROITE,CENTRE,GAUCHE,GAUCHE,21.38,1.22,53.74,23.66,DROITE,9.13,120.0,1315.0,3014,3056,31.52,95.0,11.0,2
59661,00661,Willies,2017,101,20,81,81,19.8,MÉLENCHON,LE PEN,FILLON,MACRON,HAMON,30.86,20.99,19.75,11.11,8.64,GAUCHE,DROITE,DROITE,CENTRE,GAUCHE,11.11,1.23,44.44,43.21,DROITE,38.46,24.67949,64.16667,154,158,0.0,0.0,6.0,2
59662,00662,Winnezeele,2017,927,121,806,783,13.05,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,29.5,21.33,17.88,16.6,6.26,DROITE,DROITE,CENTRE,GAUCHE,DROITE,17.88,1.53,57.09,23.5,DROITE,9.77,63.6562,651.25191,1279,1301,5.47,7.0,5.0,2
59663,00663,Wormhout,2017,4558,857,3701,3606,18.8,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,30.31,21.27,19.22,15.36,6.3,DROITE,DROITE,CENTRE,GAUCHE,DROITE,19.22,1.72,57.88,21.19,DROITE,7.91,187.18316,2366.29819,5598,5685,18.76,105.0,8.0,2
59664,00664,Wulverdinghe,2017,228,27,201,195,11.84,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,36.41,24.1,14.36,12.82,6.67,DROITE,GAUCHE,DROITE,CENTRE,DROITE,12.82,0.0,57.44,29.74,DROITE,12.73,70.0,610.656765,310,314,0.0,0.0,8.0,2
59665,00665,Wylder,2017,212,29,183,177,13.68,LE PEN,MÉLENCHON,FILLON,DUPONT-AIGNAN,HAMON,40.11,20.9,15.82,6.78,6.78,DROITE,GAUCHE,DROITE,DROITE,GAUCHE,5.65,2.26,62.71,29.38,DROITE,3.7,4.93311,133.19398,295,305,0.0,0.0,10.0,2
59666,00666,Zegerscappel,2017,1147,171,976,942,14.91,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,36.62,20.06,15.18,12.53,7.96,DROITE,DROITE,CENTRE,GAUCHE,DROITE,15.18,1.59,64.65,18.58,DROITE,13.21,95.10531,719.77979,1542,1575,0.0,0.0,5.0,2
